category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Restaurants,Sagar Ratna,4,Great time at Sagar Ratna! Food was exceptional and fresh.,2015-12-12,DEV-817975,True,10
Restaurants,Nathu's Sweets,4,Great time at Nathu's Sweets! Food was authentic and fresh.,2003-09-03,DEV-728874,False,10
Restaurants,Edesia Crowne Plaza,5,Amazing Edesia Crowne Plaza! cozy food and perfect service.,2014-03-16,DEV-539875,True,9
Restaurants,Darbar,5,Best restaurant experience - Darbar is truly cozy!,2011-06-02,DEV-369765,True,8
Restaurants,The Bombay Canteen,2,Mediocre meal at The Bombay Canteen - service was disgusting.,2013-07-26,DEV-244346,True,10
Restaurants,Karim's,3,"Decent dining at Karim's, nothing slow special.",2000-08-20,DEV-745290,True,7
Restaurants,Spice Route,5,Amazing Spice Route! authentic food and perfect service.,2010-04-15,DEV-279390,True,8
Restaurants,Smokey's BBQ,2,Mediocre meal at Smokey's BBQ - service was bland.,2004-03-18,DEV-763028,True,9
Restaurants,Indian Accent,4,Great time at Indian Accent! Food was flavorful and fresh.,2013-09-15,DEV-390466,True,10
Restaurants,Kiyan The Roseate,5,Amazing Kiyan The Roseate! cozy food and perfect service.,2023-10-31,DEV-704929,True,9
Restaurants,The Grammar Room,5,Amazing The Grammar Room! flavorful food and perfect service.,2002-12-11,DEV-422811,True,9
Restaurants,Big Daddy's,3,Big Daddy's is average - food is slow but acceptable.,2015-03-11,DEV-764856,True,10
Restaurants,Chutney's,4,Great time at Chutney's! Food was exceptional and fresh.,2014-11-28,DEV-382283,False,9
Restaurants,Commissary,5,Amazing Commissary! exceptional food and perfect service.,2019-11-23,DEV-474555,False,7
Restaurants,Edesia Crowne Plaza,5,Amazing Edesia Crowne Plaza! exceptional food and perfect service.,2004-08-08,DEV-451113,True,9
Restaurants,Adrift Kaya,3,"Decent dining at Adrift Kaya, nothing bland special.",2001-01-20,DEV-841660,True,8
Restaurants,Juniper Bar,3,Juniper Bar is average - food is dirty but acceptable.,2019-12-27,DEV-743858,True,10
Restaurants,Tresind Studio,4,Great time at Tresind Studio! Food was delicious and fresh.,2010-07-05,DEV-134219,True,10
Restaurants,Darbar,2,Mediocre meal at Darbar - service was slow.,2022-12-02,DEV-210257,True,8
Restaurants,L'Osteria Bella,3,L'Osteria Bella is average - food is bland but acceptable.,2004-01-09,DEV-581702,False,10
Restaurants,Bikanervala,4,Enjoyed Bikanervala - flavorful cuisine and good ambiance.,2020-10-02,DEV-173387,True,8
Restaurants,Punjab Grill,5,Amazing Punjab Grill! delicious food and perfect service.,2026-09-24,DEV-128448,True,8
Restaurants,Tresind Studio,2,Mediocre meal at Tresind Studio - service was bland.,2009-07-18,DEV-535962,True,9
Restaurants,Masala Library,5,Best restaurant experience - Masala Library is truly delicious!,2017-10-07,DEV-717394,True,9
Restaurants,Farzi Cafe,1,Terrible experience at Farzi Cafe. Food was dirty and service awful.,2005-10-19,DEV-597913,True,11
Restaurants,Darbar,4,Enjoyed Darbar - authentic cuisine and good ambiance.,2024-03-05,DEV-786067,True,8
Restaurants,The Great Kabab Factory,1,Terrible experience at The Great Kabab Factory. Food was slow and service awful.,2002-09-16,DEV-924008,True,13
Restaurants,Monkey Bar,5,Amazing Monkey Bar! flavorful food and perfect service.,2018-05-12,DEV-954115,True,8
Restaurants,Shanghai,4,Great time at Shanghai! Food was authentic and fresh.,2022-06-13,DEV-472786,True,9
Restaurants,Golden Dragon,3,"Decent dining at Golden Dragon, nothing slow special.",2021-09-26,DEV-666009,True,8
Restaurants,Karim's,3,"Decent dining at Karim's, nothing dirty special.",2005-07-04,DEV-184972,True,7
Restaurants,The Bombay Canteen,3,The Bombay Canteen is average - food is disgusting but acceptable.,2003-11-16,DEV-475170,True,11
Restaurants,Smokey's BBQ,5,Amazing Smokey's BBQ! flavorful food and perfect service.,2013-08-20,DEV-245567,True,8
Restaurants,Toit,3,"Decent dining at Toit, nothing disgusting special.",2026-04-12,DEV-926535,True,7
Restaurants,Yauatcha,2,Mediocre meal at Yauatcha - service was slow.,2025-08-02,DEV-955440,False,8
Restaurants,Kheer Delhi,1,Terrible experience at Kheer Delhi. Food was overcooked and service awful.,2017-12-14,DEV-961677,True,11
Restaurants,Kiyan The Roseate,5,Best restaurant experience - Kiyan The Roseate is truly authentic!,2026-06-23,DEV-843466,True,10
Restaurants,Indian Accent,5,Best restaurant experience - Indian Accent is truly flavorful!,2001-11-29,DEV-321050,True,9
Restaurants,Karim's,4,Great time at Karim's! Food was authentic and fresh.,2004-07-10,DEV-176184,True,9
Restaurants,Smokey's BBQ,4,Great time at Smokey's BBQ! Food was cozy and fresh.,2003-02-13,DEV-664823,True,10
Restaurants,Edesia Crowne Plaza,2,Mediocre meal at Edesia Crowne Plaza - service was slow.,2000-11-26,DEV-628476,True,10
Restaurants,Barbeque Nation,5,Amazing Barbeque Nation! cozy food and perfect service.,2012-12-28,DEV-342285,True,8
Restaurants,The Fatty Bao,5,Amazing The Fatty Bao! delicious food and perfect service.,2005-10-04,DEV-306297,True,9
Restaurants,The Great Kabab Factory,4,Enjoyed The Great Kabab Factory - flavorful cuisine and good ambiance.,2002-04-22,DEV-358567,True,11
Restaurants,The Fatty Bao,5,Best restaurant experience - The Fatty Bao is truly exceptional!,2011-04-20,DEV-609855,True,10
Restaurants,Haldiram's,4,Great time at Haldiram's! Food was authentic and fresh.,2026-09-22,DEV-508929,True,9
Restaurants,Chutney's,3,Chutney's is average - food is slow but acceptable.,2016-08-03,DEV-189346,True,9
Restaurants,Tresind Studio,2,Tresind Studio was okay but food tasted slow.,2017-04-15,DEV-554477,False,8
Restaurants,Shanghai,3,"Decent dining at Shanghai, nothing slow special.",2021-10-01,DEV-194537,False,7
Restaurants,Viva All Day Dining,5,Amazing Viva All Day Dining! cozy food and perfect service.,2011-10-10,DEV-652508,True,10
Restaurants,Saravana Bhavan,4,Enjoyed Saravana Bhavan - delicious cuisine and good ambiance.,2021-12-12,DEV-725064,True,9
Restaurants,Chutney's,5,Amazing Chutney's! exceptional food and perfect service.,2006-08-21,DEV-542783,True,7
Restaurants,Darbar,4,Great time at Darbar! Food was cozy and fresh.,2019-06-22,DEV-343085,True,9
Restaurants,Haldiram's,2,Haldiram's was okay but food tasted slow.,2004-01-22,DEV-885542,False,7
Restaurants,Farzi Cafe,4,Great time at Farzi Cafe! Food was cozy and fresh.,2010-06-20,DEV-288402,True,10
Restaurants,L'Osteria Bella,4,Great time at L'Osteria Bella! Food was cozy and fresh.,2011-09-28,DEV-433710,False,10
Restaurants,L'Osteria Bella,4,Great time at L'Osteria Bella! Food was delicious and fresh.,2017-03-22,DEV-462668,False,10
Restaurants,Noorani Cafe,3,Noorani Cafe is average - food is disgusting but acceptable.,2007-09-01,DEV-272852,True,10
Restaurants,The Fatty Bao,4,Enjoyed The Fatty Bao - cozy cuisine and good ambiance.,2022-12-02,DEV-674615,True,10
Restaurants,Big Daddy's,5,Best restaurant experience - Big Daddy's is truly exceptional!,2002-02-16,DEV-447594,True,9
Restaurants,Nirula's,5,Amazing Nirula's! exceptional food and perfect service.,2014-03-18,DEV-252549,True,7
Restaurants,Adrift Kaya,3,Adrift Kaya is average - food is disgusting but acceptable.,2008-08-24,DEV-940942,True,10
Restaurants,Barbeque Nation,4,Enjoyed Barbeque Nation - exceptional cuisine and good ambiance.,2025-11-15,DEV-398889,True,9
Restaurants,Commissary,4,Great time at Commissary! Food was cozy and fresh.,2023-09-16,DEV-656781,True,9
Restaurants,Nathu's Sweets,4,Great time at Nathu's Sweets! Food was cozy and fresh.,2022-04-15,DEV-511315,True,10
Restaurants,Shalimar,2,Shalimar was okay but food tasted dirty.,2019-03-03,DEV-210472,True,7
Restaurants,Bukhara,4,Great time at Bukhara! Food was delicious and fresh.,2018-07-17,DEV-428987,False,9
Restaurants,Haldiram's,5,Amazing Haldiram's! cozy food and perfect service.,2016-03-12,DEV-567244,True,7
Restaurants,Oh! Calcutta,5,Best restaurant experience - Oh! Calcutta is truly flavorful!,2008-03-08,DEV-994005,True,9
Restaurants,Kheer Delhi,4,Enjoyed Kheer Delhi - flavorful cuisine and good ambiance.,2024-05-21,DEV-383149,True,9
Restaurants,Social,5,Best restaurant experience - Social is truly authentic!,2009-05-01,DEV-903247,True,8
Restaurants,Moti Mahal,5,Amazing Moti Mahal! flavorful food and perfect service.,2001-08-28,DEV-199269,True,8
Restaurants,Shalimar,3,"Decent dining at Shalimar, nothing overcooked special.",2020-09-08,DEV-343789,True,7
Restaurants,Chutney's,2,Mediocre meal at Chutney's - service was bland.,2010-09-07,DEV-195570,False,8
Restaurants,The Great Kabab Factory,3,The Great Kabab Factory is average - food is overcooked but acceptable.,2024-04-26,DEV-129540,True,12
Restaurants,Indian Accent,5,Amazing Indian Accent! delicious food and perfect service.,2014-07-15,DEV-739346,False,8
Restaurants,Bikanervala,4,Enjoyed Bikanervala - cozy cuisine and good ambiance.,2026-10-15,DEV-192051,True,8
Restaurants,Barbeque Nation,1,Barbeque Nation serves disgusting dishes - never coming back!,2003-01-10,DEV-773507,True,9
Restaurants,Golden Dragon,1,Terrible experience at Golden Dragon. Food was disgusting and service awful.,2021-03-25,DEV-257184,True,11
Restaurants,Nathu's Sweets,4,Enjoyed Nathu's Sweets - authentic cuisine and good ambiance.,2005-01-02,DEV-739211,True,9
Restaurants,Social,5,Amazing Social! flavorful food and perfect service.,2024-03-19,DEV-837550,True,7
Restaurants,Darbar,3,Darbar is average - food is overcooked but acceptable.,2002-06-26,DEV-543999,True,9
Restaurants,Big Daddy's,1,Big Daddy's serves slow dishes - never coming back!,2003-02-11,DEV-353682,True,9
Restaurants,Copper Chimney,5,Amazing Copper Chimney! delicious food and perfect service.,2005-10-15,DEV-980877,True,8
Restaurants,Edesia Crowne Plaza,4,Enjoyed Edesia Crowne Plaza - cozy cuisine and good ambiance.,2001-03-27,DEV-135566,False,10
Restaurants,Indian Accent,5,Best restaurant experience - Indian Accent is truly exceptional!,2015-05-10,DEV-824515,False,9
Restaurants,Monkey Bar,5,Amazing Monkey Bar! flavorful food and perfect service.,2009-12-10,DEV-838602,True,8
Restaurants,Commissary,5,Best restaurant experience - Commissary is truly exceptional!,2024-09-13,DEV-357831,True,8
Restaurants,Copper Chimney,5,Best restaurant experience - Copper Chimney is truly flavorful!,2011-05-25,DEV-121969,True,9
Restaurants,Smokey's BBQ,4,Enjoyed Smokey's BBQ - flavorful cuisine and good ambiance.,2013-10-13,DEV-318376,True,9
Restaurants,Karim's,2,Mediocre meal at Karim's - service was bland.,2000-06-16,DEV-942287,True,8
Restaurants,Adrift Kaya,4,Enjoyed Adrift Kaya - authentic cuisine and good ambiance.,2014-08-17,DEV-103287,True,9
Restaurants,Darbar,4,Great time at Darbar! Food was cozy and fresh.,2006-11-03,DEV-732596,True,9
Restaurants,Social,5,Amazing Social! flavorful food and perfect service.,2015-07-04,DEV-356179,True,7
Restaurants,The Fatty Bao,4,Great time at The Fatty Bao! Food was delicious and fresh.,2008-10-12,DEV-431477,True,11
Restaurants,Shalimar,4,Great time at Shalimar! Food was authentic and fresh.,2025-08-23,DEV-377720,False,9
Restaurants,Sagar Ratna,5,Amazing Sagar Ratna! cozy food and perfect service.,2001-12-25,DEV-380735,True,8
Restaurants,Saravana Bhavan,5,Best restaurant experience - Saravana Bhavan is truly cozy!,2008-05-17,DEV-569694,True,9
Restaurants,Darbar,5,Amazing Darbar! exceptional food and perfect service.,2003-12-12,DEV-212892,True,7
Restaurants,The Great Kabab Factory,5,Amazing The Great Kabab Factory! authentic food and perfect service.,2024-05-05,DEV-137839,True,10
Restaurants,Saravana Bhavan,5,Amazing Saravana Bhavan! cozy food and perfect service.,2002-01-09,DEV-344024,True,8
Restaurants,Edesia Crowne Plaza,1,Edesia Crowne Plaza serves slow dishes - never coming back!,2005-06-27,DEV-963729,True,10
Restaurants,Smokey's BBQ,4,Great time at Smokey's BBQ! Food was cozy and fresh.,2008-07-05,DEV-560170,True,10
Restaurants,Copper Chimney,5,Best restaurant experience - Copper Chimney is truly cozy!,2024-12-27,DEV-849754,True,9
Restaurants,Smokey's BBQ,3,"Decent dining at Smokey's BBQ, nothing dirty special.",2010-07-17,DEV-259107,True,8
Restaurants,Edesia Crowne Plaza,5,Amazing Edesia Crowne Plaza! cozy food and perfect service.,2015-09-05,DEV-118234,True,9
Restaurants,Moti Mahal,3,Moti Mahal is average - food is disgusting but acceptable.,2014-11-05,DEV-111012,True,10
Restaurants,Edesia Crowne Plaza,4,Enjoyed Edesia Crowne Plaza - authentic cuisine and good ambiance.,2023-05-23,DEV-276836,True,10
Restaurants,Dum Pukht,5,Best restaurant experience - Dum Pukht is truly authentic!,2015-11-05,DEV-787769,True,9
Restaurants,The Yellow Chilli,4,Enjoyed The Yellow Chilli - cozy cuisine and good ambiance.,2011-06-20,DEV-556425,True,10
Restaurants,Darbar,2,Mediocre meal at Darbar - service was dirty.,2008-07-04,DEV-287065,True,8
Restaurants,Kheer Delhi,1,Kheer Delhi serves overcooked dishes - never coming back!,2007-08-27,DEV-968221,False,9
Restaurants,Farzi Cafe,5,Amazing Farzi Cafe! cozy food and perfect service.,2008-05-13,DEV-231635,True,8
Restaurants,Kheer Delhi,4,Great time at Kheer Delhi! Food was flavorful and fresh.,2001-02-10,DEV-112639,True,10
Restaurants,Bikanervala,5,Best restaurant experience - Bikanervala is truly flavorful!,2008-04-18,DEV-960257,True,8
Restaurants,Toit,1,Terrible experience at Toit. Food was overcooked and service awful.,2022-02-19,DEV-260984,True,10
Restaurants,Darbar,5,Best restaurant experience - Darbar is truly authentic!,2020-12-23,DEV-569941,True,8
Restaurants,Neel,5,Best restaurant experience - Neel is truly flavorful!,2010-10-01,DEV-963794,True,8
Restaurants,The Yellow Chilli,4,Great time at The Yellow Chilli! Food was exceptional and fresh.,2015-02-03,DEV-811594,True,11
Restaurants,Kheer Delhi,4,Great time at Kheer Delhi! Food was flavorful and fresh.,2022-04-04,DEV-466321,True,10
Restaurants,Toit,4,Enjoyed Toit - exceptional cuisine and good ambiance.,2019-06-14,DEV-911001,True,8
Restaurants,Kiyan The Roseate,4,Enjoyed Kiyan The Roseate - exceptional cuisine and good ambiance.,2004-10-08,DEV-349406,True,10
Restaurants,Kiyan The Roseate,5,Amazing Kiyan The Roseate! cozy food and perfect service.,2002-05-19,DEV-542395,False,9
Restaurants,Toit,4,Enjoyed Toit - delicious cuisine and good ambiance.,2025-04-15,DEV-323334,True,8
Restaurants,Edesia Crowne Plaza,4,Enjoyed Edesia Crowne Plaza - flavorful cuisine and good ambiance.,2017-05-06,DEV-806412,True,10
Restaurants,Oh! Calcutta,4,Enjoyed Oh! Calcutta - cozy cuisine and good ambiance.,2018-01-11,DEV-831928,True,9
Restaurants,Bukhara,5,Best restaurant experience - Bukhara is truly cozy!,2006-05-08,DEV-393290,True,8
Restaurants,Darbar,4,Enjoyed Darbar - delicious cuisine and good ambiance.,2005-01-06,DEV-993525,True,8
Restaurants,Kake Di Hatti,4,Enjoyed Kake Di Hatti - flavorful cuisine and good ambiance.,2021-07-25,DEV-944431,True,10
Restaurants,Big Daddy's,3,Big Daddy's is average - food is dirty but acceptable.,2024-12-21,DEV-402945,True,10
Restaurants,Chutney's,5,Best restaurant experience - Chutney's is truly flavorful!,2009-12-30,DEV-561346,True,8
Restaurants,Barbeque Nation,4,Enjoyed Barbeque Nation - flavorful cuisine and good ambiance.,2003-09-11,DEV-446619,True,9
Restaurants,Toit,4,Enjoyed Toit - delicious cuisine and good ambiance.,2000-07-12,DEV-281524,False,8
Restaurants,Saravana Bhavan,3,"Decent dining at Saravana Bhavan, nothing bland special.",2025-03-20,DEV-726634,True,8
Restaurants,Nathu's Sweets,4,Enjoyed Nathu's Sweets - delicious cuisine and good ambiance.,2014-02-25,DEV-468686,False,9
Restaurants,The Grammar Room,2,The Grammar Room was okay but food tasted disgusting.,2013-11-28,DEV-724453,False,9
Restaurants,Shanghai,4,Great time at Shanghai! Food was exceptional and fresh.,2016-08-25,DEV-587747,True,9
Restaurants,Bukhara,3,"Decent dining at Bukhara, nothing bland special.",2022-08-17,DEV-804412,True,7
Restaurants,Tresind Studio,2,Tresind Studio was okay but food tasted bland.,2006-12-16,DEV-495190,True,8
Restaurants,The Yellow Chilli,3,"Decent dining at The Yellow Chilli, nothing overcooked special.",2025-09-16,DEV-116334,True,9
Restaurants,Darbar,4,Great time at Darbar! Food was flavorful and fresh.,2022-06-02,DEV-382111,True,9
Restaurants,Commissary,4,Enjoyed Commissary - flavorful cuisine and good ambiance.,2014-05-25,DEV-278946,True,8
Restaurants,Spice Route,3,Spice Route is average - food is dirty but acceptable.,2014-03-09,DEV-525845,True,10
Restaurants,Big Daddy's,4,Great time at Big Daddy's! Food was exceptional and fresh.,2021-12-15,DEV-246462,True,10
Restaurants,Viva All Day Dining,4,Great time at Viva All Day Dining! Food was authentic and fresh.,2012-03-22,DEV-316632,False,12
Restaurants,Bikanervala,4,Enjoyed Bikanervala - authentic cuisine and good ambiance.,2010-05-02,DEV-884908,True,8
Restaurants,Toit,4,Great time at Toit! Food was cozy and fresh.,2025-08-22,DEV-631105,True,9
Restaurants,Spice Route,4,Enjoyed Spice Route - exceptional cuisine and good ambiance.,2020-07-08,DEV-530673,True,9
Restaurants,Edesia Crowne Plaza,4,Enjoyed Edesia Crowne Plaza - flavorful cuisine and good ambiance.,2016-04-22,DEV-724806,True,10
Restaurants,Spice Route,4,Great time at Spice Route! Food was authentic and fresh.,2025-07-09,DEV-807620,True,10
Restaurants,Smokey's BBQ,4,Enjoyed Smokey's BBQ - delicious cuisine and good ambiance.,2001-10-30,DEV-460703,True,9
Restaurants,Shalimar,1,Shalimar serves slow dishes - never coming back!,2007-09-27,DEV-708653,True,8
Restaurants,Neel,3,Neel is average - food is disgusting but acceptable.,2016-03-09,DEV-647739,False,9
Restaurants,The Fatty Bao,4,Enjoyed The Fatty Bao - delicious cuisine and good ambiance.,2017-04-15,DEV-953153,True,10
Restaurants,Karim's,3,"Decent dining at Karim's, nothing dirty special.",2006-02-02,DEV-517795,False,7
